# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-02-08 12:37:23 EST       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 15087700 INDIAN R AT SITKA AK
# -----------------------------------------------------------------------------------
#
# Data provided for site 15087700
#            TS   parameter     Description
#          1343       00065     Gage height, feet
#          1344       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd   site_no datetime    tz_cd   1343_00065  1343_00065_cd   1344_00060  1344_00060_cd
USGS    15087700    2019-10-04 20:45    AKDT    21.05   A   82.4    A
USGS    15087700    2019-10-04 21:00    AKDT    21.05   A   82.4    A
USGS    15087700    2019-10-04 21:15    AKDT    21.05   A   82.4    A
USGS    15087700    2019-10-04 21:30    AKDT    21.05   A   82.4    A
USGS    15087700    2019-10-04 21:45    AKDT    21.05   A   82.4    A
USGS    15087700    2019-10-04 22:00    AKDT    21.06   A   84.0    A
USGS    15087700    2019-10-04 22:15    AKDT    21.05   A   82.4    A
USGS    15087700    2019-10-04 22:30    AKDT    21.05   A   82.4    A
USGS    15087700    2019-10-04 22:45    AKDT    21.05   A   82.4    A
USGS    15087700    2019-10-04 23:00    AKDT    21.06   A   84.0    A
USGS    15087700    2019-10-04 23:15    AKDT    21.05   A   82.4    A
USGS    15087700    2019-10-04 23:30    AKDT    21.06   A   84.0    A
USGS    15087700    2019-10-04 23:45    AKDT    21.05   A   82.4    A
USGS    15087700    2019-10-05 00:00    AKDT    21.05   A   82.4    A
USGS    15087700    2019-10-05 00:15    AKDT    21.05   A   82.4    A
USGS    15087700    2019-10-05 00:30    AKDT    21.06   A   84.0    A
USGS    15087700    2019-10-05 00:45    AKDT    21.05   A   82.4    A
USGS    15087700    2019-10-05 01:00    AKDT    21.06   A   84.0    A
USGS    15087700    2019-10-05 01:15    AKDT    21.06   A   84.0    A
USGS    15087700    2019-10-05 01:30    AKDT    21.06   A   84.0    A
USGS    15087700    2019-10-05 01:45    AKDT    21.05   A   82.4    A
USGS    15087700    2019-10-05 02:00    AKDT    21.06   A   84.0    A
USGS    15087700    2019-10-05 02:15    AKDT    21.06   A   84.0    A
USGS    15087700    2019-10-05 02:30    AKDT    21.06   A   84.0    A
USGS    15087700    2019-10-05 02:45    AKDT    21.06   A   84.0    A
USGS    15087700    2019-10-05 03:00    AKDT    21.06   A   84.0    A
USGS    15087700    2019-10-05 03:15    AKDT    21.06   A   84.0    A
USGS    15087700    2019-10-05 03:30    AKDT    21.06   A   84.0    A
USGS    15087700    2019-10-05 03:45    AKDT    21.06   A   84.0    A
USGS    15087700    2019-10-05 04:00    AKDT    21.07   A   85.7    A
USGS    15087700    2019-10-05 04:15    AKDT    21.08   A   87.3    A
USGS    15087700    2019-10-05 04:30    AKDT    21.07   A   85.7    A
USGS    15087700    2019-10-05 04:45    AKDT    21.08   A   87.3    A
USGS    15087700    2019-10-05 05:00    AKDT    21.07   A   85.7    A
USGS    15087700    2019-10-05 05:15    AKDT    21.08   A   87.3    A
USGS    15087700    2019-10-05 05:30    AKDT    21.08   A   87.3    A
USGS    15087700    2019-10-05 05:45    AKDT    21.09   A   89.0    A
USGS    15087700    2019-10-05 06:00    AKDT    21.08   A   87.3    A
USGS    15087700    2019-10-05 06:15    AKDT    21.09   A   89.0    A
USGS    15087700    2019-10-05 06:30    AKDT    21.09   A   89.0    A
USGS    15087700    2019-10-05 06:45    AKDT    21.10   A   90.7    A
USGS    15087700    2019-10-05 07:00    AKDT    21.10   A   90.7    A
USGS    15087700    2019-10-05 07:15    AKDT    21.11   A   92.5    A
USGS    15087700    2019-10-05 07:30    AKDT    21.12   A   94.3    A
USGS    15087700    2019-10-05 07:45    AKDT    21.13   A   96.1    A
USGS    15087700    2019-10-05 08:00    AKDT    21.15   A   99.7    A
USGS    15087700    2019-10-05 08:15    AKDT    21.15   A   99.7    A
USGS    15087700    2019-10-05 08:30    AKDT    21.17   A   103 A
USGS    15087700    2019-10-05 08:45    AKDT    21.17   A   103 A
USGS    15087700    2019-10-05 09:00    AKDT    21.19   A   107 A
USGS    15087700    2019-10-05 09:15    AKDT    21.20   A   109 A
USGS    15087700    2019-10-05 09:30    AKDT    21.22   A   113 A
USGS    15087700    2019-10-05 09:45    AKDT    21.24   A   117 A
USGS    15087700    2019-10-05 10:00    AKDT    21.26   A   122 A
USGS    15087700    2019-10-05 10:15    AKDT    21.28   A   126 A
USGS    15087700    2019-10-05 10:30    AKDT    21.31   A   132 A
USGS    15087700    2019-10-05 10:45    AKDT    21.32   A   134 A
USGS    15087700    2019-10-05 11:00    AKDT    21.34   A   138 A
USGS    15087700    2019-10-05 11:15    AKDT    21.37   A   144 A
USGS    15087700    2019-10-05 11:30    AKDT    21.38   A   146 A
USGS    15087700    2019-10-05 11:45    AKDT    21.38   A   146 A
USGS    15087700    2019-10-05 12:00    AKDT    21.37   A   144 A
USGS    15087700    2019-10-05 12:15    AKDT    21.36   A   142 A
USGS    15087700    2019-10-05 12:30    AKDT    21.36   A   142 A
USGS    15087700    2019-10-05 12:45    AKDT    21.36   A   142 A
USGS    15087700    2019-10-05 13:00    AKDT    21.35   A   140 A
USGS    15087700    2019-10-05 13:15    AKDT    21.35   A   140 A
USGS    15087700    2019-10-05 13:30    AKDT    21.35   A   140 A
USGS    15087700    2019-10-05 13:45    AKDT    21.34   A   138 A
USGS    15087700    2019-10-05 14:00    AKDT    21.34   A   138 A
USGS    15087700    2019-10-05 14:15    AKDT    21.34   A   138 A
USGS    15087700    2019-10-05 14:30    AKDT    21.33   A   136 A
USGS    15087700    2019-10-05 14:45    AKDT    21.33   A   136 A
USGS    15087700    2019-10-05 15:00    AKDT    21.33   A   136 A
USGS    15087700    2019-10-05 15:15    AKDT    21.33   A   136 A
USGS    15087700    2019-10-05 15:30    AKDT    21.32   A   134 A
USGS    15087700    2019-10-05 15:45    AKDT    21.32   A   134 A
USGS    15087700    2019-10-05 16:00    AKDT    21.31   A   132 A
USGS    15087700    2019-10-05 16:15    AKDT    21.31   A   132 A
USGS    15087700    2019-10-05 16:30    AKDT    21.31   A   132 A
USGS    15087700    2019-10-05 16:45    AKDT    21.32   A   134 A
USGS    15087700    2019-10-05 17:00    AKDT    21.31   A   132 A
USGS    15087700    2019-10-05 17:15    AKDT    21.31   A   132 A
USGS    15087700    2019-10-05 17:30    AKDT    21.32   A   134 A
USGS    15087700    2019-10-05 17:45    AKDT    21.32   A   134 A
USGS    15087700    2019-10-05 18:00    AKDT    21.32   A   134 A
USGS    15087700    2019-10-05 18:15    AKDT    21.32   A   134 A
USGS    15087700    2019-10-05 18:30    AKDT    21.32   A   134 A
USGS    15087700    2019-10-05 18:45    AKDT    21.33   A   136 A
USGS    15087700    2019-10-05 19:00    AKDT    21.34   A   138 A
USGS    15087700    2019-10-05 19:15    AKDT    21.35   A   140 A
USGS    15087700    2019-10-05 19:30    AKDT    21.37   A   144 A
USGS    15087700    2019-10-05 19:45    AKDT    21.39   A   148 A
USGS    15087700    2019-10-05 20:00    AKDT    21.41   A   153 A
USGS    15087700    2019-10-05 20:15    AKDT    21.43   A   157 A
USGS    15087700    2019-10-05 20:30    AKDT    21.44   A   160 A
USGS    15087700    2019-10-05 20:45    AKDT    21.48   A   169 A
USGS    15087700    2019-10-05 21:00    AKDT    21.55   A   186 A
USGS    15087700    2019-10-05 21:15    AKDT    21.61   A   202 A
USGS    15087700    2019-10-05 21:30    AKDT    21.68   A   222 A
USGS    15087700    2019-10-05 21:45    AKDT    21.78   A   251 A
USGS    15087700    2019-10-05 22:00    AKDT    21.85   A   274 A
USGS    15087700    2019-10-05 22:15    AKDT    21.92   A   298 A
USGS    15087700    2019-10-05 22:30    AKDT    21.95   A   308 A
USGS    15087700    2019-10-05 22:45    AKDT    21.96   A   312 A
USGS    15087700    2019-10-05 23:00    AKDT    22.00   A   326 A
USGS    15087700    2019-10-05 23:15    AKDT    22.01   A   329 A
USGS    15087700    2019-10-05 23:30    AKDT    22.00   A   326 A
USGS    15087700    2019-10-05 23:45    AKDT    22.03   A   337 A
USGS    15087700    2019-10-06 00:00    AKDT    22.00   A   326 A
USGS    15087700    2019-10-06 00:15    AKDT    22.02   A   333 A
USGS    15087700    2019-10-06 00:30    AKDT    22.12   A   370 A
USGS    15087700    2019-10-06 00:45    AKDT    22.16   A   386 A
USGS    15087700    2019-10-06 01:00    AKDT    22.30   A   444 A
USGS    15087700    2019-10-06 01:15    AKDT    22.42   A   499 A
USGS    15087700    2019-10-06 01:30    AKDT    22.44   A   508 A
USGS    15087700    2019-10-06 01:45    AKDT    22.51   A   542 A
USGS    15087700    2019-10-06 02:00    AKDT    22.46   A   518 A
USGS    15087700    2019-10-06 02:15    AKDT    22.51   A   542 A
USGS    15087700    2019-10-06 02:30    AKDT    22.55   A   562 A
USGS    15087700    2019-10-06 02:45    AKDT    22.55   A   562 A
USGS    15087700    2019-10-06 03:00    AKDT    22.61   A   593 A
USGS    15087700    2019-10-06 03:15    AKDT    22.59   A   583 A
USGS    15087700    2019-10-06 03:30    AKDT    22.61   A   593 A
USGS    15087700    2019-10-06 03:45    AKDT    22.68   A   631 A
USGS    15087700    2019-10-06 04:00    AKDT    22.81   A   701 A
USGS    15087700    2019-10-06 04:15    AKDT    22.96   A   787 A
USGS    15087700    2019-10-06 04:30    AKDT    23.16   A   911 A
USGS    15087700    2019-10-06 04:45    AKDT    23.18   A   924 A
USGS    15087700    2019-10-06 05:00    AKDT    23.27   A   984 A
USGS    15087700    2019-10-06 05:15    AKDT    23.27   A   984 A
USGS    15087700    2019-10-06 05:30    AKDT    23.38   A   1060    A
USGS    15087700    2019-10-06 05:45    AKDT    23.42   A   1090    A
USGS    15087700    2019-10-06 06:00    AKDT    23.48   A   1130    A
USGS    15087700    2019-10-06 06:15    AKDT    23.60   A   1230    A
USGS    15087700    2019-10-06 06:30    AKDT    23.62   A   1240    A
USGS    15087700    2019-10-06 06:45    AKDT    23.57   A   1200    A
USGS    15087700    2019-10-06 07:00    AKDT    23.52   A   1160    A
USGS    15087700    2019-10-06 07:15    AKDT    23.49   A   1140    A
USGS    15087700    2019-10-06 07:30    AKDT    23.52   A   1160    A
USGS    15087700    2019-10-06 07:45    AKDT    23.50   A   1150    A
USGS    15087700    2019-10-06 08:00    AKDT    23.53   A   1170    A
USGS    15087700    2019-10-06 08:15    AKDT    23.54   A   1180    A
USGS    15087700    2019-10-06 08:30    AKDT    23.64   A   1260    A
USGS    15087700    2019-10-06 08:45    AKDT    23.79   A   1380    A
USGS    15087700    2019-10-06 09:00    AKDT    23.76   A   1360    A
USGS    15087700    2019-10-06 09:15    AKDT    23.70   A   1310    A
USGS    15087700    2019-10-06 09:30    AKDT    23.79   A   1380    A
USGS    15087700    2019-10-06 09:45    AKDT    23.56   A   1190    A
USGS    15087700    2019-10-06 10:00    AKDT    23.47   A   1130    A
USGS    15087700    2019-10-06 10:15    AKDT    23.54   A   1180    A
USGS    15087700    2019-10-06 10:30    AKDT    23.52   A   1160    A
USGS    15087700    2019-10-06 10:45    AKDT    23.39   A   1070    A
USGS    15087700    2019-10-06 11:00    AKDT    23.48   A   1130    A
USGS    15087700    2019-10-06 11:15    AKDT    23.48   A   1130    A
USGS    15087700    2019-10-06 11:30    AKDT    23.39   A   1070    A
USGS    15087700    2019-10-06 11:45    AKDT    23.48   A   1130    A
USGS    15087700    2019-10-06 12:00    AKDT    23.58   A   1210    A
USGS    15087700    2019-10-06 12:15    AKDT    23.60   A   1230    A
USGS    15087700    2019-10-06 12:30    AKDT    23.82   A   1410    A
USGS    15087700    2019-10-06 12:45    AKDT    23.74   A   1340    A
USGS    15087700    2019-10-06 13:00    AKDT    23.94   A   1510    A
USGS    15087700    2019-10-06 13:15    AKDT    23.83   A   1410    A
USGS    15087700    2019-10-06 13:30    AKDT    23.63   A   1250    A
USGS    15087700    2019-10-06 13:45    AKDT    23.67   A   1280    A
USGS    15087700    2019-10-06 14:00    AKDT    23.59   A   1220    A
USGS    15087700    2019-10-06 14:15    AKDT    23.73   A   1330    A
USGS    15087700    2019-10-06 14:30    AKDT    23.68   A   1290    A
USGS    15087700    2019-10-06 14:45    AKDT    23.63   A   1250    A
USGS    15087700    2019-10-06 15:00    AKDT    23.47   A   1130    A
USGS    15087700    2019-10-06 15:15    AKDT    23.49   A   1140    A
USGS    15087700    2019-10-06 15:30    AKDT    23.37   A   1050    A
USGS    15087700    2019-10-06 15:45    AKDT    23.30   A   1000    A
USGS    15087700    2019-10-06 16:00    AKDT    23.21   A   944 A
USGS    15087700    2019-10-06 16:15    AKDT    23.05   A   841 A
USGS    15087700    2019-10-06 16:30    AKDT    23.04   A   835 A
USGS    15087700    2019-10-06 16:45    AKDT    22.94   A   775 A
USGS    15087700    2019-10-06 17:00    AKDT    22.90   A   752 A
USGS    15087700    2019-10-06 17:15    AKDT    22.79   A   690 A
USGS    15087700    2019-10-06 17:30    AKDT    22.77   A   679 A
USGS    15087700    2019-10-06 17:45    AKDT    22.65   A   614 A
USGS    15087700    2019-10-06 18:00    AKDT    22.66   A   620 A
USGS    15087700    2019-10-06 18:15    AKDT    22.55   A   562 A
USGS    15087700    2019-10-06 18:30    AKDT    22.60   A   588 A
USGS    15087700    2019-10-06 18:45    AKDT    22.45   A   513 A
USGS    15087700    2019-10-06 19:00    AKDT    22.44   A   508 A
USGS    15087700    2019-10-06 19:15    AKDT    22.44   A   508 A
USGS    15087700    2019-10-06 19:30    AKDT    22.43   A   503 A
USGS    15087700    2019-10-06 19:45    AKDT    22.34   A   462 A
USGS    15087700    2019-10-06 20:00    AKDT    22.37   A   475 A
USGS    15087700    2019-10-06 20:15    AKDT    22.33   A   457 A
USGS    15087700    2019-10-06 20:30    AKDT    22.28   A   435 A
USGS    15087700    2019-10-06 20:45    AKDT    22.24   A   418 A
USGS    15087700    2019-10-06 21:00    AKDT    22.21   A   406 A
USGS    15087700    2019-10-06 21:15    AKDT    22.24   A   418 A
USGS    15087700    2019-10-06 21:30    AKDT    22.14   A   378 A
USGS    15087700    2019-10-06 21:45    AKDT    22.13   A   374 A
USGS    15087700    2019-10-06 22:00    AKDT    22.12   A   370 A
USGS    15087700    2019-10-06 22:15    AKDT    22.10   A   362 A
USGS    15087700    2019-10-06 22:30    AKDT    22.11   A   366 A
USGS    15087700    2019-10-06 22:45    AKDT    22.06   A   347 A
USGS    15087700    2019-10-06 23:00    AKDT    22.03   A   336 A
USGS    15087700    2019-10-06 23:15    AKDT    22.05   A   344 A
USGS    15087700    2019-10-06 23:30    AKDT    22.03   A   336 A
USGS    15087700    2019-10-06 23:45    AKDT    21.97   A   315 A
USGS    15087700    2019-10-07 00:00    AKDT    21.96   A   312 A
USGS    15087700    2019-10-07 00:15    AKDT    21.96   A   312 A
USGS    15087700    2019-10-07 00:30    AKDT    21.91   A   294 A
USGS    15087700    2019-10-07 00:45    AKDT    21.93   A   301 A
USGS    15087700    2019-10-07 01:00    AKDT    21.89   A   287 A
USGS    15087700    2019-10-07 01:15    AKDT    21.89   A   287 A
USGS    15087700    2019-10-07 01:30    AKDT    21.84   A   270 A
USGS    15087700    2019-10-07 01:45    AKDT    21.84   A   270 A
USGS    15087700    2019-10-07 02:00    AKDT    21.82   A   264 A
USGS    15087700    2019-10-07 02:15    AKDT    21.84   A   270 A
USGS    15087700    2019-10-07 02:30    AKDT    21.80   A   258 A
USGS    15087700    2019-10-07 02:45    AKDT    21.78   A   251 A
USGS    15087700    2019-10-07 03:00    AKDT    21.77   A   248 A
USGS    15087700    2019-10-07 03:15    AKDT    21.76   A   245 A
USGS    15087700    2019-10-07 03:30    AKDT    21.75   A   242 A
USGS    15087700    2019-10-07 03:45    AKDT    21.74   A   239 A
USGS    15087700    2019-10-07 04:00    AKDT    21.73   A   236 A
USGS    15087700    2019-10-07 04:15    AKDT    21.72   A   233 A
USGS    15087700    2019-10-07 04:30    AKDT    21.70   A   227 A
USGS    15087700    2019-10-07 04:45    AKDT    21.69   A   224 A
USGS    15087700    2019-10-07 05:00    AKDT    21.68   A   221 A
USGS    15087700    2019-10-07 05:15    AKDT    21.66   A   216 A
USGS    15087700    2019-10-07 05:30    AKDT    21.64   A   210 A
USGS    15087700    2019-10-07 05:45    AKDT    21.66   A   216 A
USGS    15087700    2019-10-07 06:00    AKDT    21.65   A   213 A
USGS    15087700    2019-10-07 06:15    AKDT    21.63   A   207 A
USGS    15087700    2019-10-07 06:30    AKDT    21.63   A   207 A
USGS    15087700    2019-10-07 06:45    AKDT    21.59   A   197 A
USGS    15087700    2019-10-07 07:00    AKDT    21.58   A   194 A
USGS    15087700    2019-10-07 07:15    AKDT    21.58   A   194 A
USGS    15087700    2019-10-07 07:30    AKDT    21.57   A   191 A
USGS    15087700    2019-10-07 07:45    AKDT    21.57   A   191 A
USGS    15087700    2019-10-07 08:00    AKDT    21.55   A   186 A
USGS    15087700    2019-10-07 08:15    AKDT    21.53   A   181 A
USGS    15087700    2019-10-07 08:30    AKDT    21.54   A   184 A
USGS    15087700    2019-10-07 08:45    AKDT    21.54   A   184 A
USGS    15087700    2019-10-07 09:00    AKDT    21.53   A   181 A
USGS    15087700    2019-10-07 09:15    AKDT    21.51   A   176 A
USGS    15087700    2019-10-07 09:30    AKDT    21.49   A   171 A
USGS    15087700    2019-10-07 09:45    AKDT    21.50   A   174 A
USGS    15087700    2019-10-07 10:00    AKDT    21.49   A   171 A
USGS    15087700    2019-10-07 10:15    AKDT    21.46   A   164 A
USGS    15087700    2019-10-07 10:30    AKDT    21.46   A   164 A
USGS    15087700    2019-10-07 10:45    AKDT    21.45   A   162 A
USGS    15087700    2019-10-07 11:00    AKDT    21.47   A   167 A
USGS    15087700    2019-10-07 11:15    AKDT    21.45   A   162 A
USGS    15087700    2019-10-07 11:30    AKDT    21.43   A   157 A
USGS    15087700    2019-10-07 11:45    AKDT    21.44   A   160 A
USGS    15087700    2019-10-07 12:00    AKDT    21.44   A   160 A
USGS    15087700    2019-10-07 12:15    AKDT    21.42   A   155 A
USGS    15087700    2019-10-07 12:30    AKDT    21.42   A   155 A
USGS    15087700    2019-10-07 12:45    AKDT    21.41   A   153 A
USGS    15087700    2019-10-07 13:00    AKDT    21.40   A   151 A
USGS    15087700    2019-10-07 13:15    AKDT    21.39   A   148 A
USGS    15087700    2019-10-07 13:30    AKDT    21.38   A   146 A
USGS    15087700    2019-10-07 13:45    AKDT    21.37   A   144 A
USGS    15087700    2019-10-07 14:00    AKDT    21.38   A   146 A
USGS    15087700    2019-10-07 14:15    AKDT    21.38   A   146 A
USGS    15087700    2019-10-07 14:30    AKDT    21.37   A   144 A
USGS    15087700    2019-10-07 14:45    AKDT    21.37   A   144 A
USGS    15087700    2019-10-07 15:00    AKDT    21.36   A   142 A
USGS    15087700    2019-10-07 15:15    AKDT    21.36   A   142 A
USGS    15087700    2019-10-07 15:30    AKDT    21.35   A   140 A
USGS    15087700    2019-10-07 15:45    AKDT    21.33   A   136 A
USGS    15087700    2019-10-07 16:00    AKDT    21.34   A   138 A
USGS    15087700    2019-10-07 16:15    AKDT    21.35   A   140 A
USGS    15087700    2019-10-07 16:30    AKDT    21.33   A   136 A
USGS    15087700    2019-10-07 16:45    AKDT    21.32   A   134 A
USGS    15087700    2019-10-07 17:00    AKDT    21.33   A   136 A
USGS    15087700    2019-10-07 17:15    AKDT    21.33   A   136 A
USGS    15087700    2019-10-07 17:30    AKDT    21.32   A   134 A
USGS    15087700    2019-10-07 17:45    AKDT    21.32   A   134 A
USGS    15087700    2019-10-07 18:00    AKDT    21.30   A   129 A
USGS    15087700    2019-10-07 18:15    AKDT    21.30   A   129 A
USGS    15087700    2019-10-07 18:30    AKDT    21.30   A   129 A
USGS    15087700    2019-10-07 18:45    AKDT    21.28   A   126 A
USGS    15087700    2019-10-07 19:00    AKDT    21.29   A   128 A
USGS    15087700    2019-10-07 19:15    AKDT    21.29   A   128 A
USGS    15087700    2019-10-07 19:30    AKDT    21.28   A   126 A
USGS    15087700    2019-10-07 19:45    AKDT    21.27   A   124 A
USGS    15087700    2019-10-07 20:00    AKDT    21.28   A   126 A
USGS    15087700    2019-10-07 20:15    AKDT    21.28   A   126 A
USGS    15087700    2019-10-07 20:30    AKDT    21.27   A   124 A
USGS    15087700    2019-10-07 20:45    AKDT    21.26   A   121 A
USGS    15087700    2019-10-07 21:00    AKDT    21.25   A   119 A
USGS    15087700    2019-10-07 21:15    AKDT    21.26   A   121 A
USGS    15087700    2019-10-07 21:30    AKDT    21.24   A   117 A
USGS    15087700    2019-10-07 21:45    AKDT    21.23   A   115 A
USGS    15087700    2019-10-07 22:00    AKDT    21.25   A   119 A
USGS    15087700    2019-10-07 22:15    AKDT    21.25   A   119 A
USGS    15087700    2019-10-07 22:30    AKDT    21.24   A   117 A
